age,job,marital,education,has_credit,avg_year_balance,contact_type,day,month,num_compaign_contact,num_prev_contact,prev_compaign_outcome,target
32,4,1,2,0,3107,1,25,5,1,0,2,0
26,9,2,1,0,941,1,25,5,1,0,2,1
51,1,1,0,0,1080,1,25,5,1,0,2,0
27,7,2,0,0,140,1,25,5,1,0,2,0
37,7,1,1,0,775,1,25,5,1,0,2,1
34,1,2,1,0,1759,1,25,5,1,0,2,1
34,0,1,1,0,2,1,25,5,11,0,2,0
26,6,1,1,1,254,1,25,5,1,0,2,0
30,1,2,1,0,3,1,25,5,1,0,2,0
33,0,1,1,0,82,1,25,5,1,0,2,1
50,9,1,1,0,59,1,25,5,5,0,2,0
57,2,1,2,0,1681,1,25,5,1,0,2,0
57,2,1,1,1,-525,1,25,5,1,0,2,0
38,3,1,0,1,0,1,25,5,1,0,2,0
27,9,2,1,0,41,1,25,5,1,0,2,0
27,9,2,1,0,3485,1,25,5,2,0,2,0
25,7,2,1,0,368,2,25,5,1,0,2,0
46,4,2,2,0,502,1,25,5,2,0,2,0
44,9,2,0,0,237,1,25,5,1,0,2,0
30,10,1,2,0,4696,1,25,5,1,0,2,0
34,1,1,3,0,568,1,25,5,1,0,2,0
39,9,1,1,0,355,1,25,5,1,0,2,0
30,1,2,1,0,297,1,25,5,1,0,2,0
31,1,1,1,0,-723,1,25,5,2,0,2,0
35,4,0,2,0,1723,1,25,5,1,0,2,1
30,1,2,0,0,3195,1,25,5,1,0,2,0
31,4,1,2,0,430,1,25,5,16,0,2,0
29,6,2,2,0,162,1,25,5,1,0,2,0
47,4,1,2,0,-488,1,25,5,5,0,2,0
30,0,2,1,0,-635,1,25,5,1,0,2,0
53,4,1,2,0,5261,1,25,5,3,0,2,0
29,4,1,2,0,5698,1,25,5,1,0,2,0
50,1,1,0,0,-454,2,25,5,1,0,2,0
51,0,0,1,0,74,1,25,5,2,0,2,0
42,1,1,0,0,5,1,25,5,2,0,2,0
35,4,1,2,0,0,1,25,5,4,0,2,0
30,9,1,1,0,-280,1,25,5,2,0,2,0
32,0,1,2,0,176,1,25,5,1,0,2,0
58,1,1,1,0,144,1,25,5,2,0,2,0
30,0,1,1,0,60,1,25,5,2,0,2,0
28,4,2,2,0,1466,1,25,5,1,0,2,0
27,8,2,2,0,1,1,25,5,1,0,2,0
42,4,1,2,0,3841,1,25,5,2,0,2,0
26,9,1,2,0,233,1,25,5,1,0,2,0
55,5,1,3,0,554,1,25,5,1,0,2,0
35,4,2,2,0,48,1,25,5,1,0,2,0
45,4,1,2,0,634,1,25,5,1,0,2,0
49,9,0,1,0,-54,1,25,5,1,0,2,0
36,4,2,2,0,142,1,25,5,1,0,2,0
41,2,1,1,0,2959,2,25,5,1,0,2,0
25,1,1,1,0,59,1,25,5,1,0,2,0
33,4,1,0,0,91,1,25,5,3,0,2,0
31,7,2,2,0,10122,1,25,5,1,0,2,0
43,1,1,1,0,57,1,25,5,5,0,2,0
31,7,1,1,0,395,1,25,5,3,0,2,0
45,4,1,2,0,766,2,25,5,15,0,2,0
45,1,1,1,0,79,1,25,5,1,0,2,0
41,0,2,1,0,0,2,25,5,2,0,2,0
54,1,1,0,0,95,1,25,5,1,0,2,0
34,1,1,1,0,765,1,25,5,1,0,2,0
25,1,1,1,0,2,1,25,5,2,0,2,0
46,0,1,3,0,0,1,25,5,1,0,2,0
36,0,2,1,0,191,1,25,5,7,0,2,0
47,1,1,0,0,830,1,25,5,1,0,2,0
51,5,1,0,0,1495,2,25,5,4,0,2,1
38,9,2,1,0,294,1,25,5,2,0,2,0
40,2,1,1,0,0,1,25,5,1,0,2,0
53,7,1,1,0,1364,1,25,5,1,0,2,0
32,1,0,0,0,380,1,25,5,2,0,2,0
59,5,1,0,0,-182,1,25,5,1,0,2,0
29,1,1,0,0,410,2,25,5,2,0,2,0
48,6,0,2,0,103,1,25,5,1,0,2,0
48,7,1,1,0,622,1,25,5,1,0,2,0
53,3,1,1,0,559,2,25,5,1,0,2,0
35,1,1,0,0,305,1,25,5,2,0,2,0
36,3,1,2,0,147,1,25,5,1,0,2,0
52,5,1,1,0,5423,1,25,5,1,0,2,0
58,5,1,1,0,992,1,25,5,1,0,2,0
34,9,0,1,0,675,1,25,5,2,0,2,0
39,6,1,2,0,1492,1,25,5,1,0,2,0
30,1,0,0,0,-242,1,25,5,2,0,2,0
54,4,0,2,0,2079,1,25,5,1,0,2,0
29,1,1,1,0,9,1,25,5,8,0,2,0
54,4,2,2,0,3294,1,25,5,5,0,2,0
37,4,1,2,0,287,1,25,5,2,0,2,0
47,7,0,1,0,-116,1,25,5,3,0,2,0
37,3,1,1,0,589,1,25,5,2,0,2,0
46,9,1,1,0,-220,1,25,5,1,0,2,0
42,1,1,1,0,0,1,25,5,2,0,2,0
47,4,1,0,0,2793,2,25,5,4,0,2,0
32,6,2,1,0,1259,1,25,5,2,0,2,0
30,9,1,2,0,71,1,25,5,2,0,2,0
40,1,1,1,0,0,1,25,5,2,0,2,0
27,7,2,1,0,139,1,25,5,3,0,2,0
36,2,1,1,0,1412,1,25,5,1,0,2,0
40,4,0,2,0,205,1,25,5,1,0,2,0
33,7,1,1,1,-319,1,25,5,1,0,2,0
46,4,1,3,0,802,2,25,5,1,0,2,0
37,7,0,1,0,652,1,25,5,2,0,2,0
32,0,1,1,0,0,1,25,5,1,0,2,0
39,3,1,1,0,1444,2,25,5,8,0,2,1
25,0,2,1,0,0,1,25,5,1,0,2,0
52,0,1,1,0,473,1,25,5,2,0,2,0
32,0,1,1,0,2,1,25,5,5,0,2,0
30,9,0,2,0,317,1,25,5,5,0,2,0
57,4,1,2,0,4185,2,25,5,2,0,2,0
36,4,1,2,0,612,1,25,5,2,0,2,0
34,9,2,1,0,318,1,25,5,5,0,2,0
25,9,2,1,0,1036,1,25,5,2,0,2,0
56,3,1,0,0,871,2,25,5,1,0,2,0
54,3,1,1,0,209,1,25,5,1,0,2,0
59,5,1,1,0,5706,1,25,5,2,0,2,0
48,4,1,2,0,4006,1,25,5,4,0,2,0
39,4,0,2,0,1555,1,25,5,1,0,2,0
55,1,1,0,0,2490,2,25,5,3,0,2,0
43,1,1,1,0,1343,1,25,5,2,0,2,0
39,9,1,1,0,-709,1,25,5,6,0,2,0
47,3,1,1,0,4397,1,25,5,1,0,2,0
57,4,1,1,0,262,1,25,5,1,0,2,0
39,3,1,1,0,42,2,25,5,1,0,2,0
43,4,1,1,0,1424,1,25,5,3,0,2,0
46,7,1,0,0,860,1,25,5,1,0,2,0
44,7,1,1,0,483,2,25,5,1,0,2,0
32,10,1,2,0,1,1,25,5,2,0,2,0
30,1,2,1,0,191,1,25,5,2,0,2,0
31,1,2,1,1,-535,1,25,5,1,0,2,0
36,7,0,1,0,-194,1,25,5,2,0,2,0
33,1,2,1,0,0,2,25,5,1,0,2,0
33,0,2,1,0,-300,1,25,5,1,0,2,0
47,4,1,2,0,7,1,25,5,5,0,2,0
28,4,2,2,0,231,1,25,5,2,0,2,0
34,4,1,2,0,1116,1,25,5,5,0,2,0
35,9,2,2,0,470,1,25,5,13,0,2,1
26,7,2,1,0,0,1,25,5,3,0,2,0
49,3,1,1,0,183,1,25,5,2,0,2,0
51,10,1,0,0,1162,1,25,5,1,0,2,1
29,7,2,1,0,-251,1,25,5,1,0,2,0
57,4,0,1,0,23,2,25,5,1,0,2,0
27,9,2,1,0,1359,2,25,5,1,0,2,0
54,9,1,1,0,1331,2,25,5,2,0,2,0
27,7,2,1,0,0,1,25,5,3,0,2,0
37,9,2,3,0,334,1,25,5,12,0,2,0
30,9,2,1,0,1625,1,25,5,3,0,2,0
29,2,2,1,0,158,1,25,5,2,0,2,0
34,1,1,0,0,654,1,25,5,1,0,2,0
26,2,1,2,1,144,1,25,5,1,0,2,0
40,1,1,1,0,60,1,25,5,1,0,2,0
54,3,1,0,0,3304,1,25,5,7,0,2,0
28,7,1,1,0,633,1,25,5,1,0,2,0
40,4,1,2,0,-7,2,25,5,1,0,2,0
36,4,1,2,0,1988,1,25,5,2,0,2,0
33,1,0,1,0,0,1,25,5,2,0,2,0
59,5,1,1,0,377,1,25,5,4,0,2,0
34,9,1,1,0,0,1,25,5,3,0,2,0
53,5,1,0,0,759,2,25,5,5,0,2,0
55,6,1,1,0,2387,1,25,5,4,0,2,0
51,4,0,2,0,323,1,25,5,9,0,2,0
30,9,2,1,0,1626,1,25,5,3,0,2,0
57,4,0,2,0,909,1,25,5,2,0,2,0
51,4,1,2,0,656,1,25,5,2,0,2,0
51,2,1,1,0,2156,1,25,5,3,0,2,0
35,0,1,1,0,786,1,25,5,1,0,2,0
42,7,0,1,0,108,1,25,5,13,0,2,0
39,0,0,1,0,2903,2,25,5,2,0,2,0
30,4,2,2,0,2,1,25,5,8,0,2,1
59,3,0,0,1,0,1,25,5,2,0,2,0
25,1,1,1,0,-102,1,25,5,1,0,2,0
51,9,1,1,0,18,1,25,5,6,0,2,0
31,7,2,1,1,-21,1,25,5,1,0,2,0
41,0,1,1,0,1672,1,25,5,1,0,2,0
31,9,1,2,0,0,1,25,5,6,0,2,0
27,4,1,2,0,159,1,25,5,2,0,2,0
27,1,1,1,0,5505,1,25,5,1,0,2,0
52,7,0,1,0,2455,1,25,5,1,0,2,0
38,0,1,1,0,689,1,25,5,1,0,2,0
30,0,2,2,0,33,1,25,5,1,0,2,0
44,9,2,2,0,3432,1,25,5,30,0,2,0
32,9,2,1,0,4069,1,25,5,1,0,2,0
44,6,1,2,0,233,1,25,5,7,0,2,0
41,1,1,1,0,113,1,25,5,15,0,2,0
34,9,0,1,0,1301,1,25,5,2,0,2,0
36,2,2,1,0,475,1,25,5,3,0,2,0
44,9,1,1,0,111,1,25,5,3,0,2,0
30,1,1,0,0,-68,1,25,5,2,0,2,0
32,1,1,0,0,104,1,25,5,3,0,2,0
31,3,2,1,0,0,1,25,5,4,0,2,0
32,7,2,1,0,441,1,25,5,2,0,2,0
42,1,2,0,0,1628,1,25,5,8,0,2,1
50,0,0,1,0,797,2,25,5,8,0,2,0
56,4,1,2,0,6475,1,25,5,3,0,2,0
42,3,1,0,0,1523,1,25,5,5,0,2,0
54,4,1,1,0,1134,1,25,5,3,0,2,1
28,4,2,1,0,265,1,25,5,2,0,2,0
49,1,1,0,0,1644,1,25,5,4,0,2,0
41,1,1,0,0,1018,1,25,5,1,0,2,0
25,1,1,1,0,-23,1,25,5,1,0,2,0
41,1,1,3,0,0,1,25,5,4,0,2,0
32,7,1,1,0,0,1,25,5,10,0,2,0
51,1,1,0,0,0,1,25,5,3,0,2,1
36,4,1,2,0,909,1,25,5,3,0,2,0
32,7,1,1,0,194,1,25,5,2,0,2,0
27,9,2,1,0,15,1,25,5,3,0,2,0
27,0,1,1,0,158,1,25,5,2,0,2,0
49,0,0,1,0,560,1,25,5,3,0,2,0
42,4,0,1,0,284,1,25,5,4,0,2,0
40,0,0,1,0,274,1,25,5,4,0,2,0
46,1,1,0,0,-160,2,25,5,11,0,2,0
45,1,2,0,0,92,1,25,5,7,0,2,0
57,5,0,0,0,63,1,25,5,17,0,2,1
31,1,1,0,0,3,2,25,5,3,0,2,0
28,7,1,1,0,7,1,25,5,3,0,2,0
36,0,1,1,0,670,1,25,5,3,0,2,0
45,7,1,1,0,88,1,25,5,4,0,2,0
36,1,1,0,0,345,1,25,5,2,0,2,0
30,4,1,2,0,1221,2,25,5,4,0,2,1
34,1,2,1,0,-603,1,25,5,4,0,2,0
33,6,1,2,0,980,1,25,5,3,0,2,0
32,7,1,1,0,252,1,25,5,4,0,2,0
28,0,2,1,0,230,1,25,5,3,0,2,0
37,1,2,1,0,5024,1,25,5,4,0,2,1
46,3,1,0,0,312,1,25,5,7,0,2,0
30,9,1,1,0,2371,1,25,5,5,0,2,0
58,5,2,0,0,999,1,25,5,6,0,2,0
58,2,1,2,1,0,1,25,5,4,0,2,0
49,2,1,1,0,1147,1,25,5,3,0,2,0
46,1,1,0,0,-271,1,25,5,2,0,2,0
33,9,1,1,0,-74,1,25,5,4,0,2,0
37,4,1,2,0,-70,1,25,5,2,0,2,0
38,0,1,0,0,0,2,25,5,5,0,2,0
44,4,1,2,0,446,1,25,5,12,0,2,0
34,2,2,1,1,-200,1,25,5,5,0,2,0
37,1,1,1,0,236,1,25,5,6,0,2,0
40,4,0,2,0,96,1,25,5,14,0,2,0
28,0,2,1,0,649,1,25,5,3,0,2,0
39,9,1,1,0,10685,1,25,5,9,0,2,1
35,9,1,2,0,1629,1,25,5,4,0,2,1
38,1,1,0,0,406,1,25,5,5,0,2,0
41,1,1,1,0,1915,1,25,5,4,0,2,0
27,9,2,1,0,-646,1,25,5,8,0,2,0
35,4,1,2,0,972,1,25,5,16,0,2,0
26,1,1,0,0,133,1,25,5,3,0,2,0
60,5,1,1,0,90,1,25,5,3,0,2,0
58,0,1,1,0,2,2,25,5,9,0,2,0
31,4,1,2,0,1215,1,25,5,2,0,2,0
26,7,0,0,1,2,1,25,5,16,0,2,0
30,7,0,1,0,704,1,25,5,10,0,2,0
31,2,0,2,0,1767,2,25,5,6,0,2,0
27,4,1,2,0,9630,1,25,5,4,0,2,0
33,1,1,1,0,-77,1,28,5,3,0,2,0
45,9,2,1,0,586,1,28,5,3,0,2,0
44,7,1,1,0,908,1,28,5,7,0,2,0
30,1,2,1,0,363,1,28,5,3,0,2,0
31,2,1,2,0,5156,1,28,5,3,0,2,0
36,7,0,2,0,58,1,28,5,13,0,2,0
55,1,0,1,0,496,1,28,5,4,0,2,0
45,2,0,0,0,888,2,28,5,6,0,2,0
58,5,1,0,0,282,1,28,5,4,0,2,0
30,9,2,2,0,190,1,28,5,3,0,2,0
34,9,2,2,0,2047,1,28,5,5,0,2,0
35,9,2,2,0,670,1,28,5,18,0,2,0
31,4,2,2,0,949,1,28,5,7,0,2,0
26,1,1,0,0,40,1,28,5,3,0,2,0
31,9,1,2,0,19,1,28,5,31,0,2,0
51,2,1,1,1,-2082,1,28,5,6,0,2,0
29,4,2,2,0,2063,1,28,5,3,0,2,0
52,4,2,2,0,4,1,28,5,9,0,2,0
56,9,1,1,0,4063,2,28,5,4,0,2,0
40,4,1,2,0,0,1,28,5,11,0,2,0
39,4,2,2,0,26,1,28,5,18,0,2,0
56,4,1,2,0,-1493,1,28,5,4,0,2,0
38,7,1,0,0,0,1,28,5,3,0,2,0
35,0,2,1,0,-16,1,28,5,3,0,2,0
37,4,1,2,0,0,2,28,5,8,0,2,0
47,1,0,0,1,0,1,28,5,3,0,2,0
58,9,0,1,0,-147,1,28,5,3,0,2,0
60,5,2,1,0,74,2,28,5,8,0,2,0
37,1,1,1,0,965,1,28,5,4,0,2,0
57,0,2,1,0,0,1,28,5,4,0,2,0
27,7,1,1,0,0,1,28,5,8,0,2,0
42,1,1,1,0,-128,1,28,5,4,0,2,0
32,7,1,1,0,0,1,28,5,5,0,2,0
39,4,2,2,0,168,1,28,5,9,0,2,0
53,7,1,0,0,-166,1,28,5,4,0,2,0
33,4,1,2,0,349,1,28,5,3,0,2,0
42,1,1,0,0,7041,1,28,5,4,0,2,0
34,7,2,1,0,215,1,28,5,5,0,2,0
48,4,1,1,0,268,1,28,5,7,0,2,1
25,9,2,1,0,616,1,28,5,4,0,2,0
49,7,1,1,0,220,1,28,5,11,0,2,0
55,2,1,1,0,814,1,28,5,12,0,2,0
28,4,1,2,1,84,1,28,5,21,0,2,0
45,0,0,2,0,1506,1,28,5,4,0,2,1
30,7,1,0,0,997,1,28,5,3,0,2,0
46,7,1,1,0,53,1,28,5,3,0,2,0
27,9,1,1,0,0,1,28,5,6,0,2,0
25,4,2,2,0,155,2,28,5,3,0,2,0
30,4,1,2,0,1235,1,28,5,3,0,2,0
31,4,1,2,0,0,1,28,5,8,0,2,1
50,7,1,1,0,0,1,28,5,3,0,2,0
25,8,2,2,0,-380,1,28,5,4,0,2,0
59,5,1,0,0,0,1,28,5,4,0,2,0
36,9,1,1,0,-90,1,28,5,3,0,2,0
33,2,1,2,0,114,1,28,5,3,0,2,0
28,7,2,1,0,1136,1,28,5,3,0,2,0
44,0,1,0,0,-92,1,28,5,5,0,2,0
31,4,2,2,0,0,1,28,5,3,0,2,0
35,6,1,1,0,5613,1,28,5,3,0,2,1
27,4,2,2,0,72,1,28,5,7,0,2,0
44,9,0,1,0,0,1,28,5,2,0,2,0
52,1,1,0,0,4711,1,28,5,2,0,2,0
46,0,1,1,0,31,2,28,5,2,0,2,0
33,9,1,1,0,181,2,28,5,2,0,2,0
38,9,0,2,0,465,1,28,5,3,0,2,0
37,4,2,3,0,242,1,28,5,3,0,2,0
34,0,2,1,0,79,1,28,5,3,0,2,0
43,7,1,1,0,1220,1,28,5,2,0,2,0
58,4,2,2,0,331,1,28,5,3,0,2,0
32,4,2,2,0,15561,1,28,5,3,0,2,0
52,4,1,2,0,2428,1,28,5,3,0,2,0
43,7,0,1,0,-145,1,28,5,3,0,2,0
53,2,2,3,0,202,1,28,5,3,0,2,0
54,1,1,0,0,38,1,28,5,8,0,2,0
38,7,1,1,0,0,2,28,5,2,0,2,0
48,3,1,1,0,513,1,28,5,3,0,2,1
39,4,1,2,0,278,1,28,5,3,0,2,0
51,6,1,1,1,-206,1,28,5,3,0,2,0
42,1,1,3,0,345,1,28,5,3,0,2,0
33,4,1,2,0,0,1,28,5,3,0,2,0
32,9,1,1,0,163,1,28,5,3,0,2,0
59,0,1,1,0,373,1,28,5,7,0,2,0
27,0,1,1,0,31,1,28,5,2,0,2,0
40,9,1,1,0,-496,2,28,5,2,0,2,0
43,7,1,1,0,-236,1,28,5,7,0,2,1
38,4,2,2,0,8,1,28,5,2,0,2,0
36,1,1,1,0,1587,1,28,5,2,0,2,0
33,7,2,1,0,0,1,28,5,2,0,2,0
40,7,0,1,0,9,1,28,5,2,0,2,0
52,3,1,1,0,-12,1,28,5,5,0,2,0
60,9,1,1,0,2041,2,28,5,7,0,2,0
57,5,1,0,0,592,1,28,5,5,0,2,0
29,7,2,1,0,166,1,28,5,8,0,2,0
39,7,0,1,0,293,2,28,5,2,0,2,0
28,9,2,1,0,181,1,28,5,3,0,2,0
48,9,1,1,0,759,1,28,5,5,0,2,0
56,1,0,1,0,1346,1,28,5,3,0,2,0
29,1,1,1,0,246,1,28,5,5,0,2,0
35,1,1,1,0,209,2,28,5,2,0,2,0
48,3,1,1,0,0,1,28,5,5,0,2,0
42,7,1,1,0,98,2,28,5,2,0,2,0
43,1,2,0,0,-399,1,28,5,3,0,2,1
59,3,1,0,0,0,2,28,5,2,0,2,0
28,4,2,2,0,111,1,28,5,2,0,2,0
56,0,0,1,0,1026,1,28,5,2,0,2,0
38,4,1,1,0,1066,1,28,5,2,0,2,0
39,1,1,1,0,366,1,28,5,5,0,2,0
58,6,1,2,0,794,2,28,5,9,0,2,0
34,0,1,1,0,1655,1,28,5,2,0,2,0
48,6,1,2,0,147,1,28,5,4,0,2,0
50,1,1,1,0,724,1,28,5,2,0,2,0
26,1,2,1,0,37,1,28,5,2,0,2,0
40,9,0,1,0,669,1,28,5,2,0,2,0
32,9,1,1,0,659,1,28,5,2,0,2,0
53,0,1,1,0,673,2,28,5,2,0,2,0
26,1,2,0,0,1538,1,28,5,3,0,2,0
49,7,0,1,0,0,1,28,5,2,0,2,1
50,9,1,1,0,2972,1,28,5,5,0,2,0
40,9,2,1,0,134,1,28,5,2,0,2,0
25,7,2,1,0,5533,1,28,5,4,0,2,0
28,0,1,1,0,157,1,28,5,2,0,2,0
48,0,1,1,0,-160,1,28,5,3,0,2,0
39,1,1,0,0,643,1,28,5,14,0,2,0
26,9,1,2,0,-385,1,28,5,3,0,2,0
34,4,2,1,0,516,1,28,5,2,0,2,0
36,4,1,2,0,-861,1,28,5,2,0,2,0
53,2,1,2,0,1129,1,28,5,8,0,2,0
60,5,1,1,0,3570,2,28,5,2,0,2,0
50,0,0,1,0,86,1,28,5,7,0,2,0
55,5,1,1,0,1126,2,28,5,2,0,2,0
30,0,2,1,0,-548,1,28,5,2,0,2,0
31,6,1,2,0,170,1,28,5,16,0,2,0
49,7,1,2,0,475,1,28,5,2,0,2,0
48,1,1,1,0,917,1,28,5,5,0,2,0
42,3,1,0,0,1,2,28,5,5,0,2,0
53,3,1,0,0,362,1,28,5,2,0,2,1
48,2,1,1,0,0,1,28,5,2,0,2,1
30,7,1,1,0,1399,1,28,5,6,0,2,0
58,0,0,1,0,447,1,28,5,4,0,2,0
38,3,1,1,0,-278,1,28,5,2,0,2,0
33,7,1,1,0,90,1,28,5,2,0,2,0
39,7,1,1,0,-267,1,28,5,10,0,2,0
27,9,2,1,0,3933,1,28,5,3,0,2,1
44,3,1,1,0,829,1,28,5,3,0,2,0
26,7,2,1,0,81,1,28,5,2,0,2,0
26,1,2,1,0,0,2,28,5,2,0,2,0
58,3,1,0,0,435,2,28,5,6,0,2,0
29,1,1,0,0,-382,1,28,5,2,0,2,0
55,9,1,1,0,3899,2,28,5,4,0,2,1
56,4,0,2,0,-141,1,28,5,4,0,2,0
36,1,1,0,0,656,1,28,5,4,0,2,0
36,4,1,2,0,-1629,1,28,5,2,0,2,0
35,0,2,1,0,289,1,28,5,10,0,2,0
58,9,0,1,0,553,1,28,5,2,0,2,0
26,7,1,1,0,4,1,28,5,2,0,2,0
28,1,1,2,0,902,2,28,5,2,0,2,0
44,1,1,1,0,215,1,28,5,5,0,2,0
53,7,0,3,0,1012,1,28,5,2,0,2,0
27,1,1,0,0,108,2,28,5,2,0,2,0
52,7,1,0,0,14,1,28,5,5,0,2,0
33,7,1,1,0,837,1,28,5,2,0,2,0
31,1,1,0,0,290,1,28,5,3,0,2,0
27,9,1,1,0,0,2,28,5,2,0,2,0
29,9,2,1,0,5,1,28,5,2,0,2,0
59,4,0,2,0,14,1,28,5,2,0,2,0
32,1,2,1,0,82,1,28,5,4,0,2,0
31,9,1,1,0,17,1,28,5,3,0,2,0
46,1,1,1,0,-216,1,28,5,3,0,2,0
50,0,2,1,0,167,1,28,5,3,0,2,0
43,3,1,1,0,150,2,28,5,7,0,2,0
51,1,1,1,0,224,1,28,5,5,0,2,0
50,1,1,0,0,859,2,28,5,7,0,2,0
27,6,1,2,0,0,1,28,5,4,0,2,0
28,0,2,2,0,1104,1,28,5,7,0,2,0
32,7,1,1,0,-173,1,28,5,2,0,2,0
47,3,1,0,0,20,1,28,5,5,0,2,0
43,4,1,2,0,-391,1,28,5,8,0,2,0
39,1,1,1,0,1439,2,28,5,6,0,2,0
52,7,1,3,0,482,1,28,5,7,0,2,0
32,9,2,2,0,849,1,28,5,5,0,2,0
41,9,0,1,0,611,1,28,5,5,0,2,0
51,4,1,2,0,57,1,28,5,19,0,2,0
50,3,1,1,0,1954,1,28,5,4,0,2,0
42,4,1,2,0,1220,2,28,5,2,0,2,0
28,9,2,1,0,-97,1,28,5,4,0,2,0
33,2,1,2,0,407,1,28,5,2,0,2,0
34,9,1,1,0,357,1,28,5,20,0,2,0
38,4,2,2,0,-476,1,28,5,2,0,2,0
35,1,1,1,0,449,1,28,5,4,0,2,0
27,1,2,1,0,103,1,28,5,5,0,2,0
55,9,2,2,0,-528,1,28,5,2,0,2,0
29,7,2,1,0,553,1,28,5,5,0,2,0
32,4,1,2,0,273,1,28,5,10,0,2,0
34,9,1,1,0,0,2,28,5,2,0,2,0
60,9,0,2,0,-361,1,28,5,6,0,2,0
29,4,1,2,0,361,1,28,5,3,0,2,0
32,0,1,1,0,2468,1,28,5,4,0,2,0
29,9,1,2,0,676,1,28,5,4,0,2,0
39,1,1,0,0,1373,2,28,5,5,0,2,0
34,3,1,2,0,0,1,28,5,5,0,2,0
40,7,1,1,0,473,1,28,5,3,0,2,1
49,4,1,2,0,224,1,28,5,3,0,2,0
29,7,2,1,0,209,1,28,5,7,0,2,0
41,4,1,2,0,371,1,28,5,8,0,2,0
49,1,0,0,0,73,1,28,5,11,0,2,0
29,9,1,1,0,0,1,28,5,6,0,2,0
50,0,1,1,0,546,1,28,5,6,0,2,0
45,2,1,2,0,219,1,28,5,4,0,2,0
41,0,1,1,0,239,1,28,5,12,0,2,0
59,6,1,0,0,0,2,28,5,2,0,2,0
25,10,1,1,0,157,1,28,5,31,0,2,0
53,3,1,0,0,994,1,28,5,3,0,2,0
34,0,1,2,0,262,1,28,5,3,0,2,0
34,6,1,2,0,97,1,28,5,6,0,2,0
30,8,2,2,0,146,1,28,5,2,0,2,0
31,1,2,1,0,-571,1,28,5,3,0,2,0
49,4,2,2,0,1556,1,28,5,3,0,2,0
53,1,1,1,0,2267,1,28,5,6,0,2,0
40,6,2,2,0,1616,2,28,5,7,0,2,1
52,9,1,1,0,475,1,28,5,3,0,2,0
59,5,1,0,0,824,2,28,5,3,0,2,0
37,2,1,2,0,404,1,28,5,10,0,2,0
31,4,2,1,1,20,1,28,5,5,0,2,0
38,0,1,1,0,337,1,28,5,4,0,2,0
38,1,0,1,0,1817,1,28,5,4,0,2,1
56,9,1,1,0,76,1,28,5,3,0,2,0
51,4,0,2,0,0,1,28,5,4,0,2,0
27,9,2,1,0,3305,1,28,5,3,0,2,0
59,1,0,1,0,-361,1,28,5,3,0,2,0
41,4,1,1,0,49,1,28,5,8,0,2,0
54,1,1,0,0,551,1,28,5,2,0,2,0
32,7,2,1,0,72,1,28,5,9,0,2,0
43,9,0,1,0,1413,2,28,5,3,0,2,0
36,2,1,1,0,229,1,28,5,2,0,2,0
38,1,1,0,0,-275,1,28,5,3,0,2,0
59,3,1,0,0,88,1,28,5,5,0,2,0
54,5,2,1,0,129,1,28,5,2,0,2,1
41,3,1,1,0,0,2,28,5,2,0,2,0
58,3,1,2,0,94,1,28,5,7,0,2,0
40,4,1,2,0,552,1,28,5,8,0,2,0
29,4,2,2,0,91,2,28,5,4,0,2,0
46,7,1,1,0,-204,1,28,5,15,0,2,0
39,4,2,2,0,759,1,28,5,5,0,2,0
49,4,1,2,0,1468,1,28,5,3,0,2,0
30,6,2,2,0,253,1,28,5,4,0,2,0
37,7,1,1,0,1616,1,28,5,3,0,2,0
31,10,1,1,0,90,1,28,5,2,0,2,0
46,0,1,1,0,711,2,28,5,11,0,2,0
36,9,0,1,0,1156,1,28,5,7,0,2,0
34,2,1,1,0,3994,1,28,5,3,0,2,0
55,4,0,2,0,141,1,28,5,5,0,2,0
35,9,1,1,0,1508,1,28,5,8,0,2,0
49,1,2,0,0,-165,1,28,5,3,0,2,0
55,9,1,1,0,176,1,28,5,2,0,2,0
26,7,2,1,0,1163,1,28,5,4,0,2,0
54,9,1,1,0,1938,1,28,5,3,0,2,1
32,0,2,1,0,976,1,28,5,3,0,2,0
31,7,2,1,0,456,1,28,5,11,0,2,0
41,0,1,2,0,96,1,28,5,7,0,2,0
35,1,2,0,0,-631,1,28,5,3,0,2,0
26,7,2,0,0,179,1,28,5,4,0,2,0
37,1,2,0,0,147,1,28,5,19,0,2,0
34,0,2,2,0,64,1,28,5,2,0,2,0
41,9,1,1,0,2125,1,28,5,4,0,2,0
31,1,2,1,0,-343,1,28,5,4,0,2,0
39,0,1,1,1,-104,1,28,5,2,0,2,0
34,4,1,2,0,436,1,28,5,4,0,2,0
44,4,1,0,0,5418,1,28,5,5,0,2,0
38,1,2,3,0,-933,1,28,5,11,0,2,0
35,1,1,1,0,1397,1,28,5,4,0,2,0
36,1,1,1,0,718,1,28,5,3,0,2,0
36,4,2,2,0,1743,1,28,5,2,0,2,0
30,0,1,1,0,39,1,28,5,3,0,2,0
31,0,1,1,0,3,1,28,5,12,0,2,0
31,4,2,2,0,34,1,28,5,4,0,2,0
43,3,1,0,0,59,1,28,5,2,0,2,0
44,9,0,1,0,0,1,28,5,5,0,2,0
30,4,2,2,0,2,1,28,5,4,0,2,0
34,9,2,1,0,2683,1,28,5,2,0,2,0
39,10,1,1,0,74,1,28,5,6,0,2,0
